749061,occ,,,80111,,Cochleosaurus sp.,genus,37001,,Cochleosaurus,,genus,37001,Westphalian C,Westphalian D,314.6,306.95,Carroll,1967,26895,Chordata,33815,Osteichthyes,34881,Temnospondyli,36320,Cochleosauridae,36999,Cochleosaurus,37001,,,,,,-60.266666,46.290001,"""several skulls"" (Reisz, 1972)",Dominion Coal Co. strip mine No. 7,,"Sydney coal field; Florence, Cape Breton",CA,Nova Scotia,Cape Breton Island,estimated from map,seconds,small collection,"Dominion Coal Co. strip mine No. 7, about 2 miles north of the town of Florence",gp_mid,-3.96,-8.17,108,CA,,,Morien,,group of beds,,,,,,,,"""... above the Lloyd Cove (Lower Bonar) coal of the Morien group."" ",,coal,,,,Y,"""shale""",,,,,mire/swamp,intermontane basin,,macrofossils,,,,,,,,permineralized,,autochthonous,snapshot,,,,,,,,,the vertebrate remains come from the interior of fossilized tree stumps and are completely disarticulated,taxonomic,"selective quarrying,survey of museum collection",MCZ,,,,A.S. Romer,1956,,,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,Temnospondyli,amphibious,Temnospondyli,,,carnivore,Temnospondyli,,,,,,hydroxyapatite,,,,Vertebrata,Cochleosaurus,,,,sp.,,691,Moscovian,-,Moscovian,"Moscovian, Kasimovian","Moscovian, Kasimovian",,R. L. Carroll. 1967. A Limnoscelid Reptile from the Middle Pennsylvanian. Journal of Paleontology 41(5):1256-1261,R. Reisz,R. Reisz,E. Dunne,04/04/2008 13:03,25/08/2016 08:12
749065,occ,,,80112,,Diadectes n. sp. absitus,species,120883,recombined as,Silvadectes absitus,,species,120883,Artinskian,,290.1,279.3,Berman et al.,1998,26922,Chordata,33815,Osteichthyes,34881,Cotylosauria,56749,Diadectidae,37246,Silvadectes,345912,,,,4,specimens,10.618889,50.809723,"MNG 8853 (Holotype: nearly complete articulated skeleton), MNG 8747 (nearly complete skull), MNG 7721 (nearly complete postcranial skeleton), and MNG 8978 (nearly complete but disarticulated postcranial skeleton)",Bromacker Quarry (upper level of Tambach sandstone),,,DE,Thuringia,Gotha,based on nearby landmark,seconds,outcrop,"""...middle part of the Thuringian Forest near the village of Tambach-Dietharz and about 20 km south of the town of Gotha, central Germany.""",gp_mid,21.71,7.41,305,DE,,Tambach,Rotliegend,Tambach-Sandstein,group of beds,,,,,,,,"""At the Bromacker quarry site are two superimposed stratigraphic successions that can be characterized by their facies associations and are referred to as the Lower Beds and Upper Beds (Eberth et al. 2000). All the vertebrates from the Bromacker quarry come from the Upper Beds [...]. The vertebrates are almost exclusively restricted to two [... horizons ...] which are separated by 50 cm in a stratigraphic interval of 1.2 m."" (Berman et al., 2001)\r\nThe Tambach Formation is of Artinskian age according to ""Stratigraphische Tabelle von Deutschland 2002"", however, a Kungurian age is proposed by Lützner (2006) in LITHOLEX stratigraphic online database [http://www.bgr.de/app/LithoLex/gesamt_ausgabe_neu.php5?id=25]","""massive, red-brown, very fine-grained sandstone and siltstone"" (Berman et al., 2001).\r\nFor further details see Eberth et al. (2000).",sandstone,"very fine,brown,red",lithified,,Y,,,,,,fluvial-lacustrine indet.,intramontane basin,"""alluvial paleochannel and sheetflood facies and lacustrine suspension deposits"" (Berman et al., 2001).\r\n""During the time that the Lower and Upper beds were deposited, the Tambach Basin was internally-drained and probably characterized by a wet-and-dry tropical or wetter climate that was hot year-round with seasonal-to-subseasonal cycles of rainfall and drying. [...] In the Bromacker area, the floodbasin was never deeply desiccated or heavily vegetated between flooding events."" Eberth et al. (2000).",macrofossils,,,,,,,,"body,permineralized",excellent,,snapshot,,,,,,,,,,taxonomic,"bulk,field collection",,all macrofossils,,,,,"MNG = Museum der Natur, Gotha",,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,Osteichthyes,,Tetrapoda,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Diadectes,,,,absitus,n. sp.,1758,Artinskian,Artinskian,Artinskian,Artinskian,Artinskian,vertebrate,"D.S. Berman, S.S. Sumida, and T. Martens. 1998. Diadectes (Diadectomorpha: Diadectidae) from the Early Permian of Central Germany, with description of a new species. Annals of Carnegie Museum 67(1):53-93",R. Reisz,R. Reisz,E. Dunne,04/04/2008 13:52,08/08/2016 04:59
752530,occ,,,28238,,n. gen. Eothyris n. sp. parkeyi,species,122195,,Eothyris parkeyi,,species,122195,Artinskian,,290.1,279.3,Romer,1937,43845,Chordata,33815,Osteichthyes,34881,Cotylosauria,56749,Eothyrididae,38898,Eothyris,38899,,,,1,individuals,-98.901947,33.740276,MCZ 1161 (type),"Tit Mountain, 21 (Belle Plains Formation)",,"Locality 21 (Romer 1928), Locality Vd (Romer & Price 1940), Corn Mountain, Corn Hill, faunal Zone 2, Middle Wichita Group, Texas red-beds, redbeds",US,Texas,Archer,based on nearby landmark,seconds,outcrop,"""Tit Mountain or Corn Hill, an elevation just northeast of Dundee"" See detailed locality map in Romer 1928. ""Zone 2. Middle Wichita; to the Beaverburk Limestone; Belle Plains Formation?"" Lat long is for Dundee.",gp_mid,-30.18,-1.06,101,US,,Belle Plains,Wichita,,group of beds,,,,,,,,"""about 500 feet above the Coleman Junction."" Details for Faunal Zone 2 of Romer 1928: ""Beyond the horizon of Godwin Creek is found a series of beds about 200 feet in thickness, of a transitional character, in which thin and impure limestones are occasionally present.""\r\nthe base of the Artinskian is just above Coleman Junction Formation (Wardlaw 2005, Permophiles), and the ""Belle Plains"" = Petrolia Formation is below the Waggoner Ranch Formation, whose base equals the base of the Bead Mountain Formation (Tabor et al. 2002), which is in the middle of the Artinskian (Wardlaw 2005)","red-beds and ""6-inch limestone""\r\n\r\n",claystone,red,,,,"""limestone""",,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,,,,,,"Not the same as ""South side of Tit Mountain butte, TMM 40031"" locality (Langston 1986); that collection was obviously made much later than the Tit Mountain collection of Romer (1928), which has less detailed locality data.\r\nRomer (1928) paper is a review of vertebrates from the Texas red-beds with previously unreported (or undetailed) localities.",,terrestrial,Amniota,actively mobile,Osteichthyes,,Amniota,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Eothyris,n. gen.,,,parkeyi,n. sp.,890,Artinskian,Artinskian,Artinskian,Artinskian,Artinskian,vertebrate,A. S. Romer. 1937. New genera and species of pelycosaurian reptiles. Proceedings of the New England Zoölogical Club 16:89-95,J. Mueller,J. Dummasch,M. Carrano,28/04/2008 02:36,10/12/2012 14:28
752568,occ,,,80574,,Casea n. sp. halselli,species,120854,,Casea halselli,,species,120854,Leonard,,290.1,268,Olson,1954,26906,Chordata,33815,Osteichthyes,34881,Cotylosauria,56749,Caseidae,38913,Casea,38915,,,,1,individuals,-99.633331,33.849998,FMNH UR 117 (type),Locality FC (Middle Choza Fm.),,Halsell Ranch,US,Texas,Foard,estimated from map,minutes,small collection,"""Locality FC has not been previously mentioned in the papers on the Vale and Choza. It is located on aerial photographs as follows: CZW 2C 45, pipeline road at 6.9-7.1 south along road to 6.6-4.1, west to hill at 3.3-4.3, northeast along divide to 4.4-7.0 and along breaks to 6.9-7.1. As for all cited photo-indexes, co-ordinates are measured in inches right from the left picture margin and then up from the lower picture margin. The specific location of the type specimen of Casea halselli is CZW 2C 45 4.81-7.79.""",gp_mid,-30.24,0.07,101,US,,Choza,Clear Fork,,bed,,,,,,,,"""Middle part of Choza Formation""",,"""shale""",red,,,Y,,,,,,terrestrial indet.,foreland basin,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,,,,,,,,terrestrial,Amniota,actively mobile,Osteichthyes,,Amniota,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Casea,,,,halselli,n. sp.,890,-,-,-,"Artinskian, Kungurian","Artinskian, Kungurian",vertebrate,E. C. Olson. 1954. Fauna of the Vale and Choza: 7.  Pelycosauria: family Caseidae. Fieldiana: Geology 10(17):193-204,J. Mueller,J. Dummasch,T. Liebrecht,28/04/2008 04:45,26/01/2009 10:47
752569,occ,,,80576,,Casea n. sp. rutena,species,122217,recombined as,Euromycter rutena,,species,122217,Sakmarian,Wuchiapingian,295.5,254.17,Reisz,1986,27105,Chordata,33815,Osteichthyes,34881,Cotylosauria,56749,Caseidae,38913,Euromycter,345995,,,,,,2.42849,44.470924,From M2 Member:  MNHN.F.MCL-2 (Holotype: complete skull with lower jaws and hyoid apparatus and postcranial elements),Saint-Christophe-Vallon,,1km east of Saint Christophe Vallon,FR,Aveyron,,stated in text,6,outcrop,"""1 km east to the village of SaintChristophe-Vallon, town of Valady, departement of Aveyron, Southern France"" Reisz et al. (2011)",gp_mid,19.6,3.43,305,FR,,,Grès Rouge,,,,,,,Rodez,M1-M2,,"""Top of the red pelitic beds of the M1 Member, Grès Rouge Group of the Rodez Basin, “Saxo-Thuringian”, upper Sakmarian to lower Lopingian (Lopez et al. 2005, 2008), middle Early-early Late Permian."" Reisz et al. (2011)",,sandstone,red,,,Y,conglomerate,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,MNHN,,,,,,"The specimen MNHN.F.MCL-2 (“Casea” rutena) comes from the pelitic beds on the top of the first member (M1), whereas MNHN.F.MCL-1, found 120 m above stratigraphically, comes from the upper part of the second member (M2) (Bourges 1987; Gand pers. comm. 2009) - Reisz et al. (2011)",,terrestrial,Amniota,actively mobile,Osteichthyes,,Amniota,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Casea,,,,rutena,n. sp.,890,-,-,-,-,"Sakmarian, Artinskian, Kungurian",vertebrate,R. R. Reisz. 1986. Pelycosauria. Handbuch der Paläoherpetologie / Encyclopedia of Paleoherpetology 17A:1-102,J. Mueller,J. Dummasch,E. Dunne,28/04/2008 05:37,13/08/2016 11:02
752575,occ,,,80578,,n. gen. Cotylorhynchus n. sp. romeri,species,122218,,Cotylorhynchus romeri,,species,122218,Kungurian,,279.3,272.3,Reisz,1986,27105,Chordata,33815,Osteichthyes,34881,Cotylosauria,56749,Caseidae,38913,Cotylorhynchus,38917,,,,,,-97.47583,35.798332,,Navina,,,US,Oklahoma,Logan,estimated from map,seconds,,"""4 3/4 miles west of Navina, Logan County, Oklahoma (NW 1/4 Sec. 4, T 15 N, R 4 W)""",gp_mid,-26.67,2.8,101,US,,Hennessey,,,,,,,,,,,about 200 feet above Garber-Hennessey contact,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,,,,,,,,terrestrial,Amniota,actively mobile,Osteichthyes,,Amniota,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Cotylorhynchus,n. gen.,,,romeri,n. sp.,1761,Kungurian,Kungurian,Kungurian,Kungurian,Kungurian,vertebrate,R. R. Reisz. 1986. Pelycosauria. Handbuch der Paläoherpetologie / Encyclopedia of Paleoherpetology 17A:1-102,J. Mueller,J. Dummasch,T. Liebrecht,28/04/2008 06:59,14/12/2008 16:43
753219,occ,,,80668,,Cotylorhynchus hancocki,species,122303,,Cotylorhynchus hancocki,,species,122303,Kungurian,Roadian,279.3,268.8,Olson,1962,26846,Chordata,33815,Osteichthyes,34881,Cotylosauria,56749,Caseidae,38913,Cotylorhynchus,38917,,,,1,individuals,-99.926941,33.621944,CNHM UR 479,Locality KX (Upper San Angelo Fm.),,Driver Ranch,US,Texas,Knox,estimated from map,seconds,outcrop,"about twelve miles north of Little Croton Creek, south of the South Fork of the Wichita River, sometimes called South Wichita River. It lies largely on a divide between two northerly flowing tributaries of the South Fork."" For details see map on p. 98 in Olson (1962)",gp_mid,-28.82,3.26,101,US,,San Angelo,Pease River,Flowerpot Shale,group of beds,,,,,,,,"The upper San Angelo Fm. and basal Flowerpot Fm. of Olson (1962) are widely identical to the Flowerpot Shale Member of the upper San Angelo Fm. (see Smith, 1974, University of Texas Bureau of Economic Geology, Report of Investigations No. 80)",,"""shale""","green,red",,sandy,Y,conglomerate,red,,,Y,terrestrial indet.,foreland basin,,macrofossils,,,,,,,,body,,,,,,,,,,,,"""an aggregation of bones, apparently a single individual, badly scattered [...] specimen was buried a short distance from a channel deposit and appears to have been laid down in an offchannel backwash of the drainage system represented by the channel""",taxonomic,,,,,,,,,,terrestrial,Amniota,actively mobile,Osteichthyes,,Amniota,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Cotylorhynchus,,,,hancocki,,1761,Kungurian,-,Kungurian,Kungurian,Kungurian,vertebrate,"E. C. Olson. 1962. Late Permian terrestrial vertebrates, U.S.A. and U.S.S.R. Transactions of the American Philosophical Society, New Series 52(2):1-224",J. Mueller,J. Dummasch,T. Liebrecht,03/05/2008 02:32,02/12/2008 13:09
753220,occ,,,80669,,Angelosaurus n. sp. greeni,species,122304,,Angelosaurus greeni,,species,122304,Kungurian,Roadian,279.3,268.8,Olson,1962,26846,Chordata,33815,Osteichthyes,34881,Cotylosauria,56749,Caseidae,38913,Angelosaurus,38914,,,,2,individuals,-99.917778,33.712502,"FMNH UR 257 (type), 264",Locality KR (Upper San Angelo Fm.),,Alexander Ranch,US,Texas,Knox,estimated from map,seconds,outcrop,"Maverick Flats 7.5' qdr; ""on the east and west flanks of a divide between two tributaries that flow south into the South Fork of the Wichita River""; For details see maps on pp. 98, 119 in Olson (1962)",gp_mid,-28.77,3.34,101,US,,San Angelo,Pease River,Flowerpot Shale,formation,,,,,,,,"""Exposures in this locality are predominantly San Angelo with the Flower Pot preserved on some high erosion remnants."" (Olson, 1962)\r\nThe upper San Angelo Fm. and basal Flowerpot Fm. of Olson (1962) are widely identical to the Flowerpot Shale Member of the upper San Angelo Fm. (see Smith, 1974, University of Texas Bureau of Economic Geology, Report of Investigations No. 80)",for details see Olson (1962 p. 119),"""shale""","green,red",,"argillaceous,sandy",,sandstone,,,,,terrestrial indet.,cratonic basin,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,,,,,,,,,terrestrial,Amniota,actively mobile,Osteichthyes,,Amniota,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Angelosaurus,,,,greeni,n. sp.,890,Kungurian,-,Kungurian,Kungurian,Kungurian,vertebrate,"E. C. Olson. 1962. Late Permian terrestrial vertebrates, U.S.A. and U.S.S.R. Transactions of the American Philosophical Society, New Series 52(2):1-224",J. Mueller,J. Dummasch,T. Liebrecht,03/05/2008 03:44,01/12/2008 13:10
753600,occ,,,80688,,n. gen. Phreatophasma n. sp. aenigmaticum,species,122315,,Phreatophasma aenigmaticum,,species,122315,Ufimian,Late Kazanian,279.5,268,Reisz,1986,27105,Chordata,33815,Osteichthyes,34881,Cotylosauria,56749,Caseidae,38913,Phreatophasma,38920,,,,1,individuals,54.333332,53.666668,PIN 294/24,Santagulov Mine,,"Santagulovo Mine, Santagulovskii",RU,Bashkortostan,Bizhbulyak,stated in text,minutes,,"Santagulov Mine, on the Dema River; Lat long is from Olson (1962 p. 128)",gp_mid,47.55,26.12,302,RU,,,,,bed,Parabradysaurus silantjevi,,,,,,,Golyusherma Subassemblage of the Ocher Assemblage; terminal part of the Ufimian to the early part of the Late Kazanian (Golubev 2000).\r\n,,not reported,,,,,,,,,,marginal marine indet.,foreland basin,The beds of the Santagulov Mine are of marginal marine origin according to Olson (1962 p. 128),macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,survey of museum collection,,,,,,,,,terrestrial,Amniota,actively mobile,Osteichthyes,,Amniota,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Phreatophasma,n. gen.,,,aenigmaticum,n. sp.,890,Kungurian,-,Kungurian,"Artinskian, Kungurian","Artinskian, Kungurian",vertebrate,R. R. Reisz. 1986. Pelycosauria. Handbuch der Paläoherpetologie / Encyclopedia of Paleoherpetology 17A:1-102,J. Mueller,J. Dummasch,T. Liebrecht,05/05/2008 05:47,27/01/2009 09:44
753601,occ,,,80689,,Rothia multidonta,species,119703,recombined as,Rothianiscus multidonta,,species,119703,Kungurian,Roadian,279.3,268.8,Olson,1962,26846,Chordata,33815,Reptilia,36322,,,Captorhinidae,37495,Rothianiscus,37507,,,,2,individuals,-99.953613,33.690834,CNHM UR 252,Locality KV (San Angelo Fm.),,MacFayden Ranch; Swanson Quarry,US,Texas,Knox,estimated from map,seconds,,"Maverick Flats 7.5' qdr; ""just to the north of the valley of the South Fork of the Wichita River""; close to the western border of Knox Co. For details see map on p. 98 in Olson (1962).",gp_mid,-28.81,3.33,101,US,,San Angelo,Pease River,,member,,,,,,,,"Middle and Upper San Angelo Formation sensu Olson (1962), corresponding to the upper Duncan Sandstone Member and lower Flowerpot Shale Member of the San Angelo Formation sensu Smith (1974)",for details see Olson (1962 p. 118),"""shale""",red,,sandy,Y,conglomerate,,,,Y,"""floodplain""",cratonic basin,,macrofossils,,,,,,,,body,,,,,,,,,,,,"Fossil vertebrates found [...] appear to have been laid down as partial skeletons. The nature of disarticulation and breakage suggests that they were\r\nscattered, probably by action of flesh-eaters, prior to burial. [...] the preserved animals give every evidence of having lived close to the sites of deposition.",taxonomic,field collection,FMNH,,,,,,,,terrestrial,Captorhinidae,actively mobile,Captorhinidae,ground dwelling,Captorhinidae,,,"insectivore, herbivore",Captorhinidae,"oviparous, dispersal=direct/internal,mobile",Captorhinidae,addition of parts,Captorhinidae,,"phosphatic, ""sclero-protein""",compact or dense,,"minor folds, minor ribbing",Captorhinidae,Rothia,,,,multidonta,,2153,Kungurian,-,Kungurian,Kungurian,Kungurian,vertebrate,"E. C. Olson. 1962. Late Permian terrestrial vertebrates, U.S.A. and U.S.S.R. Transactions of the American Philosophical Society, New Series 52(2):1-224",J. Mueller,J. Dummasch,T. Liebrecht,05/05/2008 06:21,24/07/2009 17:07
753620,occ,,,80690,,Ophiacodon n. sp. major,species,122336,,Ophiacodon major,,species,122336,Leonard,,290.1,268,Reisz,1986,27105,Chordata,33815,Osteichthyes,34881,Cotylosauria,56749,Ophiacodontidae,38884,Ophiacodon,38888,,,,1,individuals,-99.139442,33.669724,AMNH 4109 (type),Maybelle,,"Locality VIc (Romer & Price 1940), Mabelle",US,Texas,Baylor,based on nearby landmark,seconds,,"""north of Maybelle, Baylor County, Texas""; Lat Long is for Maybelle",gp_mid,-29.99,-0.3,101,US,,Waggoner Ranch,Wichita,,,,,,,,,,"Waggoner Ranch Fm. is formerly known as Clyde Fm. (see Hentz, 1988, The University of Texas at Austin Bureau of Economic Geology, Report of Investigations, 170, pp. 1-55)",,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,,,,,,,,terrestrial,Amniota,actively mobile,Osteichthyes,,Amniota,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Ophiacodon,,,,major,n. sp.,929,-,-,-,"Artinskian, Kungurian","Artinskian, Kungurian",vertebrate,R. R. Reisz. 1986. Pelycosauria. Handbuch der Paläoherpetologie / Encyclopedia of Paleoherpetology 17A:1-102,J. Mueller,J. Dummasch,T. Liebrecht,05/05/2008 06:59,28/11/2008 21:47
753711,occ,,,80714,,n. gen. Clepsydrops n. sp. collettii,species,122329,,Clepsydrops collettii,,species,122329,Missourian,,305.9,303.4,Romer and Price,1940,5692,Chordata,33815,Osteichthyes,34881,Cotylosauria,56749,Ophiacodontidae,38884,Clepsydrops,38887,,,,14,specimens,-87.775002,40.108334,"FMNH (WM) 6530 (type), 6531 (part), 6535, 6540, 6542, 6547 (part), 6551, 6553 (part), 6555-6557, 6573 (part), 6575, 6578",Danville Locality (Vertebrates),,Oakwood Locality; Horseshoe Bend; Vermillion River; Illinois bonebed,US,Illinois,Vermilion,based on nearby landmark,seconds,outcrop,"""the well-known Danville or 'Oakwood' locality [...] Horseshoe Bend locality near the SE/C of Sec. 23-19N-13W"" (DeMar, 1970)\r\n""Vermilion River, near Danville"" (Reisz, 1986)\r\nLat Long is for Oakwood",gp_mid,-21.51,-3.52,101,US,,Bond,McLeansboro,,group of beds,,,,,,,,"""We believe the vertebrates have been collected from a zone 10 feet or so below the Shoal Creek Member of the Bond Formation"" (DeMar, 1970)\r\nNote: Shoal Creek Member is equivalent to Carthage Limestone Member, a name now used throughout the Illinois Basin for that lithological unit; see Jacobson (2002) A summary of references with changes in Pennsylvanian stratigraphic nomenclature at the ISGS since Bulletin 95. [Online] http://www.isgs.illinois.edu/maps-data-pub/coal-maps/pennstratigraphy.shtml ",,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,survey of museum collection,FMNH,,,,,,,,terrestrial,Amniota,actively mobile,Osteichthyes,,Amniota,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Clepsydrops,n. gen.,,,collettii,n. sp.,929,Kasimovian,-,Kasimovian,"Kasimovian, Gzhelian","Kasimovian, Gzhelian",vertebrate,A. S. Romer and L. I. Price. 1940. Review of the Pelycosauria. Geological Society of America Special Paper 28:1-538,J. Mueller,J. Dummasch,M. Carrano,06/05/2008 02:07,29/06/2015 11:47
753718,occ,,,80716,,Stereorhachis dominans,species,122330,,Stereorhachis dominans,,species,122330,Stephanian,,306.95,298.9,Reisz,1986,27105,Chordata,33815,Osteichthyes,34881,Cotylosauria,56749,Eothyrididae,38898,Stereorhachis,38891,,,,,,4.383333,47.049999,,Igornay,,,FR,Bourgogne,,based on nearby landmark,minutes,,"Igornay, near Autun",gp_mid,17.05,0.37,305,FR,,,,,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,,,,,,,,terrestrial,Amniota,actively mobile,Osteichthyes,,Amniota,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Stereorhachis,,,,dominans,,890,Gzhelian,-,Gzhelian,"Kasimovian, Gzhelian","Kasimovian, Gzhelian",vertebrate,R. R. Reisz. 1986. Pelycosauria. Handbuch der Paläoherpetologie / Encyclopedia of Paleoherpetology 17A:1-102,J. Mueller,J. Dummasch,,06/05/2008 02:43,06/05/2008 04:43
753719,occ,,,80717,,Slaugenhopia texensis,species,349879,,Slaugenhopia texensis,,species,349879,Kungurian,Roadian,279.3,268.8,Olson,1962,26846,Chordata,33815,Osteichthyes,34881,Temnospondyli,36320,Tupilakosauridae,150320,Slaugenhopia,36990,,,,1,individuals,-99.974998,33.524445,"CNHM UR 155 (= indeterminate labyrinthodont of Olson & Beerbower, 1953)",Locality KO (Upper San Angelo Fm.),,Little Croton Creek; MacFayden Ranch; JR Pasture,US,Texas,Knox,estimated from map,seconds,outcrop,"Cedar Mountain 7.5' qdr. Locality comprises exposures south of Little Croton Creek, just east of pipeline road. For details see map on p. 108 in Olson (1962).",gp_mid,-28.91,3.2,101,US,,San Angelo,Pease River,Flowerpot Shale,bed,,,,,,,,"The upper San Angelo Fm. and basal Flowerpot Fm. of Olson (1962) are widely identical to the Flowerpot Shale Member of the upper San Angelo Fm. (see Smith, 1974, University of Texas Bureau of Economic Geology, Report of Investigations No. 80)",for details see Olson (1962 p. 111),siltstone,"green,white",,,,,,,,,terrestrial indet.,foreland basin,,macrofossils,,,,,,,,body,,,,,,,rare,,,,,,taxonomic,field collection,FMNH,,,,,,,,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,Temnospondyli,amphibious,Temnospondyli,,,carnivore,Temnospondyli,,,,,,hydroxyapatite,,,,Vertebrata,Slaugenhopia,,,,texensis,,691,Kungurian,-,Kungurian,Kungurian,Kungurian,vertebrate,"E. C. Olson. 1962. Late Permian terrestrial vertebrates, U.S.A. and U.S.S.R. Transactions of the American Philosophical Society, New Series 52(2):1-224",J. Mueller,J. Dummasch,T. Liebrecht,06/05/2008 02:55,26/01/2009 19:14
753746,occ,,,80720,,Baldwinonus dunkardensis,species,122332,,Baldwinonus dunkardensis,,species,122332,Asselian,Sakmarian,298.9,290.1,Reisz,1986,27105,Chordata,33815,Osteichthyes,34881,Cotylosauria,56749,Eothyrididae,38898,Baldwinonus,38886,,,,,,-80.933334,39.766666,,"Locality 6, near Cameron",,,US,Ohio,Monroe,based on nearby landmark,minutes,,"Locality 6, near Cameron",gp_mid,-14.93,-2.65,101,US,,,Washington,,,,,,,,,,"Dunkard series = Asselian - Sakmarian (Wellstead, 1991)",,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,,,,,,,,terrestrial,Amniota,actively mobile,Osteichthyes,,Amniota,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Baldwinonus,,,,dunkardensis,,890,Sakmarian,-,Sakmarian,"Asselian, Sakmarian","Asselian, Sakmarian",vertebrate,R. R. Reisz. 1986. Pelycosauria. Handbuch der Paläoherpetologie / Encyclopedia of Paleoherpetology 17A:1-102,J. Mueller,J. Dummasch,E. Dunne,06/05/2008 03:21,18/08/2016 10:13
753759,occ,,,80723,,n. gen. Stereophallodon n. sp. ciscoensis,species,122333,,Stereophallodon ciscoensis,,species,122333,Wolfcamp,,296.4,268,Romer,1937,43845,Chordata,33815,Osteichthyes,34881,Cotylosauria,56749,Eothyrididae,38898,Stereophallodon,38890,,,,1,individuals,-98.433334,33.566666,MCZ 1535,southeast of Windthorst,,Stereophallodon type,US,Texas,Clay,based on nearby landmark,minutes,small collection,4 miles south-southeast of Windthorst,gp_mid,-29.92,-1.37,101,US,,Pueblo,Cisco,,bed,,,,,,,,now may belong to Wichita Group,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,some,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,MCZ,,,,,,,,terrestrial,Amniota,actively mobile,Osteichthyes,,Amniota,,,,,,,,,,hydroxyapatite,,,,Vertebrata,Stereophallodon,n. gen.,,,ciscoensis,n. sp.,890,-,-,-,Artinskian,"Asselian, Sakmarian, Artinskian, Kungurian",vertebrate,A. S. Romer. 1937. New genera and species of pelycosaurian reptiles. Proceedings of the New England Zoölogical Club 16:89-95,J. Mueller,J. Dummasch,M. Carrano,06/05/2008 04:47,10/12/2012 14:30
